hsn_code,name,category,category_code
72189990,STAINLESS STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMIFINISHED PRODUCTS OF STAINLESS STEEL - OTHER : OTHER : OTHER,Iron and Steel,72
7219,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - Not further worked than hot-rolled, in coils",Iron and Steel,72
721911,Of a thickness exceeding 10 mm,Iron and Steel,72
72191111,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS EXCEEDING 10 MM : CHROMIUM TYPE : NOT EXCEEDING 14 MM",Iron and Steel,72
72191112,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS EXCEEDING 10 MM : CHROMIUM TYPE : EXCEEDING 14 MM",Iron and Steel,72
72191190,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS EXCEEDING 10 MM : CHROMIUM TYPE : OTHER",Iron and Steel,72
721912,"IRON AND STEEL~Flat-rolled products of stainless steel, of a width of 600 mm or more~Of a thickness of 4.75 mm or more but not exceeding 10 mm",Iron and Steel,72
72191200,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM",Iron and Steel,72
721913,"IRON AND STEEL~Flat-rolled products of stainless steel, of a width of 600 mm or more~Of a thickness of 3 mm or more but less than 4.75 mm",Iron and Steel,72
72191300,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM",Iron and Steel,72
721914,"IRON AND STEEL~Flat-rolled products of stainless steel, of a width of 600 mm or more~Of a thickness of less than 3 mm",Iron and Steel,72
72191400,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS OF LESS THAN 3 MM",Iron and Steel,72
721921,Of a thickness exceeding 10 mm,Iron and Steel,72
72192111,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL OR HEAT RESISTING STEEL AND CHROMIUM TYPE : NOT EXCEEDING 14 MM",Iron and Steel,72
72192112,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL OR HEAT RESISTING STEEL AND CHROMIUM TYPE : EXCEEDING 14 MM",Iron and Steel,72
72192121,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL HEAT RESISTING STEEL, NICKEL CHROMIUM AUSTENITIC TYPE: NOT EXC...",Iron and Steel,72
72192122,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL HEAT RESISTING STEEL, NICKEL CHROMIUM AUSTENITIC TYPE: EXCEEDI...",Iron and Steel,72
72192131,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : OTHER CHROMIUM TYPE : NOT EXCEEDING 14 MM",Iron and Steel,72
72192132,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : OTHER CHROMIUM TYPE : EXCEEDING 14 MM",Iron and Steel,72
72192141,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : OTHER NICKEL CHROMIUM AUSTENITIC TYPE : NOT EXCEEDING 14 MM",Iron and Steel,72
72192142,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : OTHER NICKEL CHROMIUM AUSTENITIC TYPE : EXCEEDING 14 MM",Iron and Steel,72
72192190,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : OTHER",Iron and Steel,72
721922,Of a thickness of 4.75 mm or more but not exceeding 10 mm,Iron and Steel,72
72192211,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL OR HEAT RESISTING STEEL : CHROMIUM ...",Iron and Steel,72
72192212,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL OR HEAT RESISTING STEEL : NICKEL CH...",Iron and Steel,72
72192219,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL OR HEAT RESISTING STEEL : OTHER",Iron and Steel,72
72192291,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : OTHER : CHROMIUM TYPE",Iron and Steel,72
72192292,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : OTHER : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72192299,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : OTHER : OTHER",Iron and Steel,72
721923,Of a thickness of 3 mm or more but less than 4.75 mm,Iron and Steel,72
72192310,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : CHROMIUM TYPE",Iron and Steel,72
72192320,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72192390,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : OTHER",Iron and Steel,72
721924,Of a thickness of less than 3 mm,Iron and Steel,72
72192411,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : CHROMIUM TYPE, OF A THICKNESS : BELOW 0.35 MM",Iron and Steel,72
72192412,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : CHROMIUM TYPE, OF A THICKNESS : 0.35 MM AND ABOVE BUT BELOW 0.56 MM",Iron and Steel,72
72192413,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : CHROMIUM TYPE, OF A THICKNESS : 0.56 MM AND ABOVE BUT BELOW 0.90 MM",Iron and Steel,72
72192419,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : CHROMIUM TYPE, OF A THICKNESS : OTHER",Iron and Steel,72
72192421,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : NICKEL CHROMIUM AUSTENITIC TYPE, OF A THICKNESS : BELOW 0.35 MM",Iron and Steel,72
72192422,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : NICKEL CHROMIUM AUSTENITIC TYPE, OF A THICKNESS : 0.35 MM AND ABOVE BUT BELOW 0.56 MM",Iron and Steel,72
72192423,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : NICKEL CHROMIUM AUSTENITIC TYPE, OF A THICKNESS : 0.56 MM AND ABOVE BUT BELOW 0.90 MM",Iron and Steel,72
72192429,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : NICKEL CHROMIUM AUSTENITIC TYPE, OF A THICKNESS : OTHER",Iron and Steel,72
72192490,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : OTHER",Iron and Steel,72
721931,Of a thickness of 4.75 mm or more,Iron and Steel,72
72193111,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 4.75 MM OR MORE : CHROMIUM TYPE : NOT EXCEEDING 14 MM",Iron and Steel,72
72193112,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 4.75 MM OR MORE : CHROMIUM TYPE : EXCEEDING 14 MM",Iron and Steel,72
72193121,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 4.75 MM OR MORE : NICKEL CHROMIUM AUSTENITIC TYPE : NOT EXCEEDING 14 MM",Iron and Steel,72
72193122,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 4.75 MM OR MORE : NICKEL CHROMIUM AUSTENITIC TYPE : EXCEEDING 14 MM",Iron and Steel,72
72193190,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 4.75 MM OR MORE : NICKEL CHROMIUM AUSTENITIC TYPE : OTHER",Iron and Steel,72
721932,Of a thickness of 3 mm or more but less than 4.75 mm,Iron and Steel,72
72193210,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : CHROMIUM TYPE",Iron and Steel,72
72193220,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72193290,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : OTHER",Iron and Steel,72
721933,Of a thickness exceeding 1 mm but less than 3 mm,Iron and Steel,72
72193310,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : CHROMIUM TYPE",Iron and Steel,72
72193320,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72193390,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : OTHER",Iron and Steel,72
721934,Of a thickness of 0.5 mm or more but not exceeding 1 mm,Iron and Steel,72
72193410,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM : CHROMIUM TYPE",Iron and Steel,72
72193420,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72193490,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM : OTHER",Iron and Steel,72
721935,Of a thickness of less than 0.5 mm,Iron and Steel,72
72193510,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : CHROMIUM TYPE",Iron and Steel,72
72193520,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72193590,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : OTHER",Iron and Steel,72
721990,Other,Iron and Steel,72
72199011,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : SHEETS AND PLATES : THICKNESS MORE THAN 4.75 MM",Iron and Steel,72
72199012,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : SHEETS AND PLATES : THICKNESS 3 MM TO 4.75 MM",Iron and Steel,72
72199013,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : SHEETS AND PLATES : THICKNESS LESS THAN 3 MM",Iron and Steel,72
72199090,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : OTHER",Iron and Steel,72
7220,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - Not further worked than hot-rolled",Iron and Steel,72
722011,Of a thickness of 4.75 mm or more,Iron and Steel,72
72201110,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF 4.75 MM OR MORE : SKELP FOR PIPES AND TUBES",Iron and Steel,72
72201121,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF 4.75 MM OR MORE : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : CHROMIUM TYPE",Iron and Steel,72
72201122,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF 4.75 MM OR MORE : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72201129,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF 4.75 MM OR MORE : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : OTHER",Iron and Steel,72
72201190,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF 4.75 MM OR MORE : OTHER",Iron and Steel,72
722012,Of a thickness of less than 4.75 mm,Iron and Steel,72
72201210,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF LESS THAN 4.75 MM : SKELP FOR PIPES AND TUBES",Iron and Steel,72
72201221,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF LESS THAN 4.75 MM : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : CHROMIUM TYPE",Iron and Steel,72
72201222,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF LESS THAN 4.75 MM : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72201229,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF LESS THAN 4.75 MM : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : OTHER",Iron and Steel,72
72201290,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF LESS THAN 4.75 MM : OTHER",Iron and Steel,72
722020,Not further worked than cold-rolled (cold- reduced),Iron and Steel,72
72202010,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED): SKELP FOR PIPES AND TUBES",Iron and Steel,72
72202021,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED): STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : CHROMIUM TYPE",Iron and Steel,72
72202022,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED): STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72202029,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED): STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : OTHER",Iron and Steel,72
72202090,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED): OTHER",Iron and Steel,72
722090,Other,Iron and Steel,72
72209010,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : SKELP (STRIPS FOR PIPES AND TUBES)",Iron and Steel,72
72209021,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : CHROMIUM TYPE",Iron and Steel,72
72209022,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72209029,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : OTHER",Iron and Steel,72
72209090,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER :OTHER",Iron and Steel,72
7221,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL",Iron and Steel,72
722100,"Bars and rods, hot-rolled, in irregularly wound coils, of stainless steel",Iron and Steel,72
72210011,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL - BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL : BRIGHT BARS : CHROMIUM TYPE",Iron and Steel,72
72210012,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL - BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL : BRIGHT BARS : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72210019,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL - BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL : BRIGHT BARS : OTHER",Iron and Steel,72
72210090,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL - OTHER",Iron and Steel,72
7222,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - Bars and rods, not further worked than hot-rolled, hot-drawn or extruded",Iron and Steel,72
722211,Of circular cross section,Iron and Steel,72
72221111,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : BRIGHT BARS : CHROMIUM TYPE",Iron and Steel,72
72221112,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : BRIGHT BARS : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72221119,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : BRIGHT BARS : OTHER",Iron and Steel,72
72221191,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : OTHER : CHROMIUM TYPE",Iron and Steel,72
72221192,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : OTHER : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
72221199,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : OTHER : OTHER",Iron and Steel,72
722219,Other,Iron and Steel,72
72221911,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OTHER : BRIGHT BARS : CHROMIUM TYPE",Iron and Steel,72
72221912,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OTHER : BRIGHT BARS : NICKEL CHROMIUM AUSTENITIC TYPE",Iron and Steel,72
